,business_name,one_line_address,longitude,latitude,street,zip,Industry,line_of_business,category
16302,Keefe Bank Stock Fund LP Trading,"375 PARK AVENUE, NEW YORK, NY 10152",-73.972146,40.758456,375 Park Ave,10152,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16303,Medley Partner,"375 PARK AVENUE STE 3304, NEW YORK, NY 10152",-73.972146,40.758456,375 Park Ave Ste 3304,10152,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16304,730 Crown Investments,"745 5TH AVENUE, NEW YORK, NY 10151",-73.973179,40.763249,745 5th Ave,10151,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16305,Prudential Retirement Services,"1 PENN PLAZA, NEW YORK, NY 10119",-73.991545,40.751176,1 Penn Plz,10119,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16306,Mbl Financial Group Inc,"1 PENN PLAZA, NEW YORK, NY 10119",-73.991545,40.751176,1 Penn Plz,10119,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16307,Financial Services Compliance Network,"2 PENN PLAZA, NEW YORK, NY 10121",-74.001204,40.736639000000004,2 Penn Plz,10121,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16308,Philippe Investment Mgmt Inc,"2 PENN PLAZA, NEW YORK, NY 10121",-74.001204,40.736639000000004,2 Penn Plz,10121,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16309,Rlj Investments Llc,"45 ROCKEFELLER PLAZA, NEW YORK, NY 10111",-73.978437,40.759479,45 Rockefeller Plz,10111,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16310,Cabot Investment Properties,"45 ROCKEFELLER PLAZA, NEW YORK, NY 10111",-73.978437,40.759479,45 Rockefeller Plz,10111,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16311,Millennium Asset Management Llc,"250 WEST 57TH STREET STE 1130, NEW YORK, NY 10107",-73.982979,40.766665,250 W 57th St Ste 1130,10107,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16312,Arimax Financial Advisors,"250 WEST 57TH STREET STE 2017, NEW YORK, NY 10107",-73.982979,40.766665,250 W 57th St Ste 2017,10107,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16313,Olympia Asset Management Ltd,"888 7TH AVENUE STE 1704, NEW YORK, NY 10106",-73.98088100000001,40.765361999999996,888 7th Ave Ste 1704,10106,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16314,Visium Asset Management,"888 7TH AVENUE FL 22, NEW YORK, NY 10106",-73.98088100000001,40.765361999999996,888 7th Ave Fl 22,10106,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16315,Tcs Capital Management,"888 7TH AVENUE STE 4000, NEW YORK, NY 10106",-73.98088100000001,40.765361999999996,888 7th Ave Ste 4000,10106,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16316,Fortress Investment Group,"1345 AVENUE OF THE AMERICAS FL 45, NEW YORK, NY 10105",-73.978389,40.762319,1345 Avenue of the Americas Fl 45,10105,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16317,Bernstein Global Wealth Management,"1345 AVENUE OF THE AMERICAS BSMT CONC8, NEW YORK, NY 10105",-73.978389,40.762319,1345 Avenue of the Americas Bsmt CONC8,10105,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16318,Brokerage Services Inc,"1345 AVENUE OF THE AMERICAS, NEW YORK, NY 10105",-73.978389,40.762319,1345 Avenue of the Americas,10105,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16319,IMC Investment Management Co Inc,"19 WEST 52ND STREET, NEW YORK, NY 10103",-73.976709,40.760372,19 W 52nd St,10103,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16320,Brittany Capital Group Inc,"666 5TH AVENUE FRNT, NEW YORK, NY 10103",-73.97670699999999,40.760372,656 5th Ave Frnt 10,10103,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16321,Jp Investments 1,"50 RIVERSIDE BOULEVARD, NEW YORK, NY 10069",-73.990832,40.774805,50 Riverside Blvd,10069,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16322,Broadridge Financial Solutions,"55 WATER STREET, NEW YORK, NY 10041",-74.00959499999999,40.703542,55 Water St,10041,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16323,Benenson Investment,"19 DONGAN PLACE, NEW YORK, NY 10040",-73.928943,40.863131,19 Dongan Pl,10040,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16324,Dillon Read Capital Management,"123 WEST 49TH STREET, NEW YORK, NY 10019",-73.981611,40.759972999999995,123 W 49th St,10020,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16325,Rothchild Asset Management Inc,"1251 AVENUE OF THE AMERICAS STE 4602, NEW YORK, NY 10020",-73.981636,40.760078,1251 Avenue of the Americas Ste 4602,10020,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16326,Westfalia Investments Inc,"90 WEST STREET, NEW YORK, NY 10006",-74.014256,40.709992,90 West St,10006,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16327,First Hudson Financial Group Inc,"1 EXCHANGE PLAZA, NEW YORK, NY 10006",-74.01302199999999,40.706857,1 Exchange Plz,10006,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16328,Advisors Asset Management,"88 PINE STREET STE 1500, NEW YORK, NY 10005",-74.006165,40.705661,88 Pine St Ste 1500,10005,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16329,Commonwealth Capital Group LTD,"27 WILLIAM STREET, NEW YORK, NY 10005",-74.010226,40.705686,27 William St,10005,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16330,Four Wood Capital Partners,"100 WALL STREET STE 1100, NEW YORK, NY 10005",-74.006752,40.705247,100 Wall St Ste 1100,10005,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16331,Empire Wealth Management Group LLC,"40 WALL STREET FL 28, NEW YORK, NY 10005",-74.009733,40.707015999999996,40 Wall St Fl 28,10005,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16332,Investments and Cash Managements/Office of The Sta,"270 BROADWAY, NEW YORK, NY 10007",-74.006955,40.714268,270 Broadway,10007,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16333,Avatar Capital Group,"75 PARK PLACE, NEW YORK, NY 10007",-74.01129,40.7143,75 Park Pl,10007,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16334,Neptune Capital,"126 EAST 56TH STREET RM 19R, NEW YORK, NY 10022",-73.970448,40.760352000000005,126 E 56th St Rm 19R,10022,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16335,Orchard Investments II LLC,"432 PARK AVENUE, NEW YORK, NY 10022",-73.971793,40.761501,432 Park Ave,10022,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16336,The Branded Asset Management,"1 SEAPORT PLAZA, NEW YORK, NY 10038",-74.00437,40.706862,1 Seaport Plz,10038,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16337,Sungard Investment Systems Inc,"33 WHITEHALL STREET, NEW YORK, NY 10004",-74.01268,40.703385,33 Whitehall St,10004,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16338,Benjamin & Jerold Brokerade Llc,"55 BROAD STREET, NEW YORK, NY 10005",-74.01104699999999,40.705278,55 Broad St,10004,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16339,Hillcrest Financial Corp,"80 BROAD STREET, NEW YORK, NY 10004",-74.01181700000001,40.704298,80 Broad St,10004,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16340,Morgan Stanley Smith Barney,"750 7TH AVENUE BSMT, NEW YORK, NY 10019",-73.983908,40.760886,750 7th Ave Bsmt B,10019,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16341,Perpetual Love Investments LLC,"20 WEST 53RD STREET, NEW YORK, NY 10103",-73.97736,40.760808000000004,20 W 53rd St,10019,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16342,Mirae Asset Global Investments USA LLC,"1111 AVENUE OF THE AMERICAS, NEW YORK, NY 10036",-73.984013,40.755472,1111 Avenue of the Americas,10036,FINANCIAL PLANNING & INVESTMENTS,MISC FINANCIAL,BANKS - FINANCIAL
16343,Lictenstain Credit Repair Company,"74 WARREN STREET, SOMERS, NY 10589",-73.695022,41.341982,74 Warren St,10589,CREDIT REPAIR SVC,MISC FINANCIAL,BANKS - FINANCIAL
16344,Credit Repair Loop Hole LLC,"5515 AVENUE I, BROOKLYN, NY 11234",-73.923174,40.630915,5515 Avenue I,11234,CREDIT REPAIR SVC,MISC FINANCIAL,BANKS - FINANCIAL
16345,USA Number One Credit Repair Company,"1 BEEKMAN STREET, NEW YORK, NY 10038",-74.006991,40.711482000000004,1 Beekman St,10038,CREDIT REPAIR SVC,MISC FINANCIAL,BANKS - FINANCIAL
16346,Nicholson Mark,"350 ALBANY STREET, NEW YORK, NY 10280",-74.017569,40.710108,350 Albany St,10280,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16347,Equities by Marcy LLC,"556 WEST 180TH STREET, NEW YORK, NY 10033",-73.933786,40.848184,556 W 180th St,10033,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16348,Hedge Iq,"101 WEST END AVENUE, NEW YORK, NY 10023",-73.988385,40.775154,101 W End Ave,10023,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16349,Goldman Lass Securities,"20 SOUTH BROADWAY STE 907, YONKERS, NY 10701",-73.898308,40.933029,20 S Broadway Ste 907,10701,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16350,Nomura Securities International Inc,"2 WORLD FINANCIAL CENTER STE 4302, NEW YORK, NY 10281",-74.015302,40.712455,2 World Financial Ctr Ste 4302,10281,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16351,Finra,"1 WORLD FINANCIAL CENTER, NEW YORK, NY 10281",-74.015555,40.710645,1 World Financial Ctr,10281,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16352,National Securities,"120 BROADWAY STE 200, NEW YORK, NY 10271",-74.010518,40.708219,120 Broadway Ste 200,10271,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16353,Fbn Securities,"120 BROADWAY STE 1034, NEW YORK, NY 10271",-74.010518,40.708219,120 Broadway Ste 1034,10271,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16354,National Securities,"120 BROADWAY STE 2702, NEW YORK, NY 10271",-74.010518,40.708219,120 Broadway Ste 2702,10271,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16355,Bba Securities Corp,"245 PARK AVENUE, NEW YORK, NY 10167",-73.974721,40.754626,245 Park Ave,10167,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16356,Harry Abrams Capital Group,"245 PARK AVENUE FL 39, NEW YORK, NY 10167",-73.974721,40.754626,245 Park Ave Fl 39,10167,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16357,Enskilada Securities,"245 PARK AVENUE, NEW YORK, NY 10167",-73.974721,40.754626,245 Park Ave,10167,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16358,Erste Bank Artesia Securities,"245 PARK AVENUE, NEW YORK, NY 10167",-73.974721,40.754626,245 Park Ave,10167,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16359,Miura Global,"101 PARK AVENUE, NEW YORK, NY 10017",-73.977753,40.750876,101 Park Ave,10178,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16360,Bridger Management,"101 PARK AVENUE FL 14, NEW YORK, NY 10178",-73.977753,40.750876,101 Park Ave Fl 14,10178,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16361,Raymond James Financial Services,"250 PARK AVENUE FL 2, NEW YORK, NY 10177",-73.976,40.755165000000005,250 Park Ave Fl 2,10177,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16362,Morgan Stanley Smith Barney,"250 PARK AVENUE, NEW YORK, NY 10177",-73.976,40.755165000000005,250 Park Ave,10177,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16363,Prudential-Bache Securities,"250 PARK AVENUE, NEW YORK, NY 10177",-73.976,40.755165000000005,250 Park Ave,10177,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16364,Halcyon Cabot Partners,"130 EAST 43RD STREET, NEW YORK, NY 10174",-73.975353,40.75165,130 E 43rd St,10174,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16365,The E Northstar Group,"405 LEXINGTON AVENUE RM 3702, NEW YORK, NY 10174",-73.975374,40.751638,405 Lexington Ave Rm 3702,10174,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16366,Ballard Charles A,"299 PARK AVENUE, NEW YORK, NY 10017",-73.97413399999999,40.756017,299 Park Ave,10171,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16367,American Securities,"299 PARK AVENUE FL 34, NEW YORK, NY 10171",-73.97413399999999,40.756017,299 Park Ave Fl 34,10171,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16368,Claremont Group LTD,"230 PARK AVENUE, NEW YORK, NY 10169",-73.976116,40.754397,230 Park Ave,10169,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16369,Hambrecht & Quist,"230 PARK AVENUE, NEW YORK, NY 10169",-73.976116,40.754397,230 Park Ave,10169,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16370,Pan American Securities Inc,"122 EAST 42ND STREET, NEW YORK, NY 10168",-73.976596,40.751160999999996,122 E 42nd St,10168,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16371,Barclays Global Investors,"200 PARK AVENUE, NEW YORK, NY 10166",-73.97727900000001,40.752643,200 Park Ave,10166,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16372,Jewel Investments,"605 3RD AVENUE, NEW YORK, NY 10158",-73.975449,40.749171999999994,605 3rd Ave,10158,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16373,Blackrock Financial Mgmt,"345 PARK AVENUE, NEW YORK, NY 10154",-73.972349,40.757721999999994,345 Park Ave,10154,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16374,Investment Development Agency of Ireland,"345 PARK AVENUE, NEW YORK, NY 10154",-73.972349,40.757721999999994,345 Park Ave,10154,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16375,The Blackstone Group,"345 PARK AVENUE STE 1100, NEW YORK, NY 10154",-73.972349,40.757721999999994,345 Park Ave Ste 1100,10154,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16376,Walden Capital Partners,"150 EAST 58TH STREET STE 2700, NEW YORK, NY 10155",-73.967922,40.761038,150 E 58th St Ste 2700,10155,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16377,Papamarkou & Co Inc,"10 EAST 59TH STREET, NEW YORK, NY 10022",-73.972398,40.763622,10 E 59th St,10153,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16378,Forstmann Little Inc,"10 EAST 59TH STREET, NEW YORK, NY 10022",-73.972398,40.763622,10 E 59th St,10153,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16379,Pamplona Capital Management,"375 PARK AVENUE STE 2507, NEW YORK, NY 10152",-73.972146,40.758456,375 Park Ave Ste 2507,10152,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16380,Gefinor Inc,"375 PARK AVENUE STE 3607, NEW YORK, NY 10152",-73.972146,40.758456,375 Park Ave Ste 3607,10152,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16381,Clayton Dubilier & Rice,"375 PARK AVENUE FL 18, NEW YORK, NY 10152",-73.972146,40.758456,375 Park Ave Fl 18,10152,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16382,Bls Investments,"745 5TH AVENUE STE 1201, NEW YORK, NY 10151",-73.973179,40.763249,745 5th Ave Ste 1201,10151,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16383,Security Growth Partners,"450 FASHION AVENUE STE 2100, NEW YORK, NY 10123",-73.990708,40.751456,450 Fashion Ave Ste 2100,10123,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16384,Equitable Life,"1 PENN PLAZA, NEW YORK, NY 10119",-73.991545,40.751176,1 Penn Plz,10119,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16385,Morgan Stanley Smith Barney,"2 PENN PLAZA, NEW YORK, NY 10121",-74.001204,40.736639000000004,2 Penn Plz,10121,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16386,Corporate Advisors LP,"30 ROCKEFELLER PLAZA, NEW YORK, NY 10112",-73.97881,40.75884,30 Rockefeller Plz,10112,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16387,Aisling Capital LLC,"888 7TH AVENUE FL 43, NEW YORK, NY 10106",-73.98088100000001,40.765361999999996,888 7th Ave Fl 43,10106,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16388,Hcfp Brenner Securities,"888 7TH AVENUE STE 901, NEW YORK, NY 10106",-73.98088100000001,40.765361999999996,888 7th Ave Ste 901,10106,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16389,J Robbins Securities,"1345 AVENUE OF THE AMERICAS, NEW YORK, NY 10105",-73.978389,40.762319,1345 Avenue of the Americas,10105,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16390,Axion Investment Advisors LLC,"1290 AVENUE OF THE AMERICAS, NEW YORK, NY 10104",-73.978881,40.760473,1290 Avenue of the Americas,10104,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16391,Morgan Stanley Smith Barney,"55 EAST 52ND STREET, NEW YORK, NY 10055",-73.973615,40.759078,55 E 52nd St,10055,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16392,Tokai Securities,"55 EAST 52ND STREET, NEW YORK, NY 10055",-73.973615,40.759078,55 E 52nd St,10055,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16393,Evercore Partners,"55 EAST 52ND STREET FL 35, NEW YORK, NY 10055",-73.973615,40.759078,55 E 52nd St Fl 35,10055,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16394,Morgan Stanley Smith Barney,"55 WATER STREET, NEW YORK, NY 10041",-74.00959499999999,40.703542,55 Water St,10041,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16395,Wilson Institutional Securities,"55 WATER STREET, NEW YORK, NY 10041",-74.00959499999999,40.703542,55 Water St,10041,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16396,Gladys & Sons Brokerage Inc,"4925 BROADWAY, NEW YORK, NY 10034",-73.921702,40.867819,4925 Broadway,10034,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16397,Paulson & Co,"1251 AVENUE OF THE AMERICAS FL 50, NEW YORK, NY 10020",-73.981637,40.760078,1251 Avenue of the Americas Fl 50,10020,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16398,Paladin Capital,"1 ROCKEFELLER PLAZA RM 1203, NEW YORK, NY 10020",-73.978564,40.758047,1 Rockefeller Plz Rm 1203,10020,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16399,Davies Asset Management,"1230 AVENUE OF THE AMERICAS FRNT 3, NEW YORK, NY 10020",-73.980068,40.758503999999995,1230 Avenue of the Americas Frnt 3,10020,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16400,Cathor Brokerage,"3578 WHITE PLAINS ROAD, BRONX, NY 10467",-73.86518000000001,40.8789,3578 White Plains Rd,10467,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16401,Lieber & Weissman Securities LLC,"41 BROADWAY, NEW YORK, NY 10006",-74.013265,40.706544,41 Broadway,10006,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16402,Daiwa Securities,"1 FINANCIAL SQUARE, NEW YORK, NY 10005",-74.007787,40.703765999999995,1 Financial Sq,10005,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16403,Hunter Specialist LLC,"40 WALL STREET, NEW YORK, NY 10005",-74.009733,40.707015999999996,40 Wall St,10005,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16404,Court Services,"305 BROADWAY FL 7, NEW YORK, NY 10007",-74.0056,40.715532,305 Broadway Fl 7,10007,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16405,Ameraudi Investment Services,"19 EAST 54TH STREET, NEW YORK, NY 10022",-73.97403800000001,40.760731,19 E 54th St,10022,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16406,Zanett Securities Corp,"135 EAST 57TH STREET, NEW YORK, NY 10022",-73.969365,40.761389,135 E 57th St,10022,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16407,Agora Securities,"110 EAST 55TH STREET, NEW YORK, NY 10022",-73.97118,40.759848999999996,110 E 55th St,10022,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16408,AIG Advisors Group,"16 EAST 40TH STREET RM 400, NEW YORK, NY 10016",-73.981,40.751508,16 E 40th St Rm 400,10016,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16409,Td Securities,"31 WEST 52ND STREET FL 26, NEW YORK, NY 10019",-73.97805,40.760670000000005,31 W 52nd St Fl 26,10019,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16410,Group M,"498 FASHION AVENUE, NEW YORK, NY 10018",-73.989496,40.752749,498 Fashion Ave,10018,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16411,Univest Securities,"330 WEST 38TH STREET RM 238, NEW YORK, NY 10018",-73.993498,40.755257,330 W 38th St Rm 238,10018,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16412,Morgan Stanley Smith Barney,"300 CADMAN PLAZA WEST, BROOKLYN, NY 11201",-73.991435,40.695127,300 Cadman Plz W,11201,INVESTMENT SECURITIES,MISC FINANCIAL,BANKS - FINANCIAL
16413,Norian Holdings Inc,"360 VAN BRUNT STREET, BROOKLYN, NY 11231",-74.012801,40.677769,360 Van Brunt St,11231,HOLDING COMPANIES,MISC FINANCIAL,BANKS - FINANCIAL
16414,Ndola Holdings,"17 SEABRING STREET, BROOKLYN, NY 11231",-74.005976,40.679965,17 Seabring St,11231,HOLDING COMPANIES,MISC FINANCIAL,BANKS - FINANCIAL
16415,Restorsea LLC,"300 EAST 93RD STREET, NEW YORK, NY 10128",-73.948324,40.781994,300 E 93rd St,10128,HOLDING COMPANIES,MISC FINANCIAL,BANKS - FINANCIAL
16416,"Hmk Holdings, Lp","245 PARK AVENUE FL 39, NEW YORK, NY 10167",-73.974721,40.754626,245 Park Ave Fl 39,10167,HOLDING COMPANIES,MISC FINANCIAL,BANKS - FINANCIAL
16417,Three Ocean Partners,"551 5TH AVENUE FL 38, NEW YORK, NY 10176",-73.97886899999999,40.755387,551 5th Ave Fl 38,10176,HOLDING COMPANIES,MISC FINANCIAL,BANKS - FINANCIAL
16418,Fitzgibbons J,"130 EAST 43RD STREET, NEW YORK, NY 10174",-73.975353,40.75165,130 E 43rd St,10174,HOLDING COMPANIES,MISC FINANCIAL,BANKS - FINANCIAL
16419,Prudence Holdings,"340 MADISON AVENUE, NEW YORK, NY 10173",-73.978953,40.75394,340 Madison Ave,10173,HOLDING COMPANIES,MISC FINANCIAL,BANKS - FINANCIAL
16420,Cortec Group,"200 PARK AVENUE RM 2021, NEW YORK, NY 10166",-73.97727900000001,40.752643,200 Park Ave Rm 2021,10166,HOLDING COMPANIES,MISC FINANCIAL,BANKS - FINANCIAL
16421,Fiat Finance,"375 PARK AVENUE, NEW YORK, NY 10152",-73.972146,40.758456,375 Park Ave,10152,HOLDING COMPANIES,MISC FINANCIAL,BANKS - FINANCIAL
16422,Macquarie Holdings,"1345 AVENUE OF THE AMERICAS FL 26, NEW YORK, NY 10105",-73.978389,40.762319,1345 Avenue of the Americas Fl 26,10105,HOLDING COMPANIES,MISC FINANCIAL,BANKS - FINANCIAL
16423,Sheridan Holding Corporation,"1055 MORRIS AVENUE, BRONX, NY 10456",-73.916322,40.830071999999994,1055 Morris Ave,10456,HOLDING COMPANIES,MISC FINANCIAL,BANKS - FINANCIAL
16424,Rafferty Holdings,"1301 AVENUE OF THE AMERICAS FL 35, NEW YORK, NY 10019",-73.979979,40.7619,1301 Avenue of the Americas Fl 35,10019,HOLDING COMPANIES,MISC FINANCIAL,BANKS - FINANCIAL
16425,Alarmex Holdings Llc,"1400 BROADWAY, NEW YORK, NY 10018",-73.986687,40.752957,1400 Broadway,10018,HOLDING COMPANIES,MISC FINANCIAL,BANKS - FINANCIAL
16426,Pie Face Holdings Inc,"127 4TH AVENUE, NEW YORK, NY 10003",-73.989636,40.733218,127 4th Ave,10003,HOLDING COMPANIES,MISC FINANCIAL,BANKS - FINANCIAL
16427,Learn And Play Child Care,"182 BEACH 97TH STREET, FAR ROCKAWAY, NY 11693",-73.818225,40.584509999999995,182 Beach 97th St,11693,CREDIT & DEBT COUNSELING SVC,MISC FINANCIAL,BANKS - FINANCIAL
16428,Money Management International,"26 COURT STREET STE 709, BROOKLYN, NY 11242",-73.991004,40.693358,26 Court St Ste 709,11242,CREDIT & DEBT COUNSELING SVC,MISC FINANCIAL,BANKS - FINANCIAL
